"houseID","yearBuilt","lastSoldPrice","latitude","longitude","homeType","architecturalStyle","bathrooms","bedrooms","livingArea","lotSize","stories","constructionMaterials","hasAttachedGarage","hasFireplace","hasView"
3848,1998,736500,45.4534111,-122.8434219,"SINGLE_FAMILY","Traditional",3,4,2906,9147,2,"cement siding",1,1,1
3849,1930,550000,45.54701996,-122.5770493,"SINGLE_FAMILY","English",2,3,2568,4791,3,"cedar",0,1,0
3850,1994,500000,45.46382141,-122.6444931,"CONDO","Townhouse",3,3,1318,2613,2,"vinyl siding",1,1,0
3851,1995,800000,45.54597092,-122.8002777,"SINGLE_FAMILY","Traditional",3,4,2942,8712,2,"cedar",1,1,1
3852,1927,615000,45.48146057,-122.6442413,"SINGLE_FAMILY",NA,3,3,2200,4900,NA,"NA",NA,1,0
3853,1942,580000,45.48527527,-122.6188278,"SINGLE_FAMILY",NA,1.5,3,1844,6500,NA,"NA",NA,1,0
3854,1925,312000,45.52501297,-123.0028915,"SINGLE_FAMILY","Cottage",1,2,1292,15245,1,"t-111 siding",0,0,0
3855,1996,420000,45.34952545,-122.8330002,"SINGLE_FAMILY","Ranch",2,3,1563,6969,1,"cement siding",1,1,1
3856,1935,510000,45.46261597,-122.6918106,"SINGLE_FAMILY","Daylight Ranch",2,3,1886,4791,1,"lap siding",NA,NA,1
3857,1998,489000,45.43247223,-122.842598,"SINGLE_FAMILY",NA,3,4,2195,6098,2,"brick",1,1,1
3858,2021,540461,45.44958496,-122.8549576,"SINGLE_FAMILY","Contemporary",3,3,2050,4791,2,"cement siding",1,1,0
3859,1996,505000,45.4625473,-122.8552856,"SINGLE_FAMILY","Traditional",3,4,3076,6098,2,"wood composite",1,1,1
3860,2013,758000,45.56489944,-122.8511658,"SINGLE_FAMILY","Traditional",4,5,3422,4356,3,"cement siding",1,1,1
3861,1963,305000,45.53202057,-122.4649429,"SINGLE_FAMILY",NA,1,3,1092,7405,NA,"NA",NA,1,0
3862,1977,520000,45.40766144,-122.7746048,"SINGLE_FAMILY",NA,3,4,2354,7405,2,"wood siding",1,1,1
3863,1947,500000,45.57243729,-122.669487,"SINGLE_FAMILY","Bungalow",1,4,2516,4791,NA,"NA",NA,1,0
3864,1995,350000,45.49550247,-122.5341415,"SINGLE_FAMILY",NA,3,3,1228,6534,2,"vinyl siding",1,0,0
3865,1920,306000,45.45371246,-122.60392,"SINGLE_FAMILY",NA,1,1,1668,9999,NA,"NA",NA,NA,0
3866,1981,440000,45.51358414,-122.9396744,"SINGLE_FAMILY","Ranch",2,3,1324,6969,1,"wood siding",1,1,0
3867,1995,610000,45.36286163,-122.5844727,"SINGLE_FAMILY","Craftsman",3,4,2177,74052,3,"lap siding",1,1,1
3868,2011,508000,45.47751236,-122.3724747,"SINGLE_FAMILY",NA,3,4,2622,5227,2,"cement siding",1,1,0
3869,1983,446000,45.48453903,-122.8598022,"SINGLE_FAMILY","Contemporary",2,3,1856,7840,2,"cedar",1,1,0
3870,1985,400000,45.49902344,-122.9379578,"SINGLE_FAMILY","Ranch",2,3,1050,5227,1,"t-111 siding",1,1,0
3871,1954,615000,45.49582291,-122.5914764,"SINGLE_FAMILY","Ranch",3,4,2478,6969,2,"cedar",1,1,0
3872,1927,295000,45.49228287,-122.5331116,"CONDO","Bungalow",1,2,1927,0,3,"cement siding",NA,1,0
3873,1993,449000,45.51813126,-122.8939056,"SINGLE_FAMILY",NA,3,4,2119,NA,3,"board & batten siding",1,1,1
3874,2013,425000,45.43983841,-122.7538834,"SINGLE_FAMILY","English",3,4,2040,1742,3,"cement siding",1,1,0
3875,2013,440000,45.49736786,-122.9423447,"SINGLE_FAMILY","Traditional",3,4,1962,3484,2,"cement siding",1,1,0
3876,1983,255000,45.61053848,-122.6684036,"CONDO",NA,1.5,1,771,NA,NA,"NA",NA,1,0
3877,2019,739000,45.4347229,-122.842392,"SINGLE_FAMILY",NA,4,4,3580,5227,2,"cement siding",1,1,1
3878,1997,724900,45.36213684,-122.6330185,"SINGLE_FAMILY","Craftsman",3,5,3730,9583,2,"brick",1,1,0
3879,1998,496413,45.54440308,-122.9737396,"SINGLE_FAMILY",NA,3,4,2274,7405,2,"cedar",1,1,0
3880,1980,645000,45.51693726,-122.7744293,"SINGLE_FAMILY",NA,2,3,1650,21780,1,"vinyl siding",1,1,0
3881,1924,230000,45.48687363,-122.5682678,"SINGLE_FAMILY",NA,1,2,1020,6534,2,"other",NA,NA,0
3882,1927,367000,45.49410629,-122.6022797,"SINGLE_FAMILY",NA,1,2,1726,4000,NA,"NA",NA,0,0
3883,1906,1267500,45.53612518,-122.7152863,"SINGLE_FAMILY","Victorian",5,4,4127,4791,4,"wood siding",NA,1,0
3884,1992,760000,45.54507828,-122.980957,"SINGLE_FAMILY","Traditional",3,6,3652,25700,2,"cedar",1,1,0
3885,2005,760000,45.45788574,-122.5263977,"SINGLE_FAMILY","Custom Style",3,4,3506,10018,2,"lap siding",1,1,0
3886,1989,367000,45.49213028,-122.4724731,"SINGLE_FAMILY","Ranch",2,3,1571,6969,1,"wood siding",1,1,1
3887,1938,805000,45.51223373,-122.6080399,"SINGLE_FAMILY","Colonial",4,5,3648,6098,3,"wood siding",0,1,0
3888,1905,585000,45.49634552,-122.6069565,"SINGLE_FAMILY","Bungalow",2,4,2649,4791,3,"shingle siding",0,1,0
3889,1990,1185000,45.39850235,-122.6415558,"SINGLE_FAMILY","Custom Style",4,4,4711,9583,3,"stone",1,1,1
3890,1979,227325,45.37673569,-122.6333694,"TOWNHOUSE",NA,2,2,1141,NA,NA,"NA",NA,1,0
3891,1990,318000,45.52510834,-122.7012863,"CONDO","Contemporary",1,1,637,NA,1,"cement siding",NA,NA,1
3892,1916,1250000,45.56190491,-122.6365509,"SINGLE_FAMILY","Craftsman",6,10,4738,3920,4,"lap siding",NA,1,0
3893,1930,813250,45.53076935,-122.7690887,"SINGLE_FAMILY",NA,2,3,1716,10454,NA,"wood frame",NA,NA,0
3894,1942,620000,45.56175995,-122.6949692,"SINGLE_FAMILY","English",3,3,2246,4356,3,"aluminum siding",0,1,0
3895,1961,479900,45.44219208,-122.616272,"SINGLE_FAMILY","Daylight Ranch",2,3,2040,6098,2,"other",1,1,0
3896,1964,340000,45.51168442,-122.4461517,"SINGLE_FAMILY",NA,1.5,3,1309,7030,NA,"NA",NA,1,0
3897,2006,478900,45.48112869,-122.4044418,"SINGLE_FAMILY",NA,3,4,1638,6534,2,"lap siding",1,1,0
3898,1908,330000,45.48051453,-122.5782318,"SINGLE_FAMILY","Bungalow",1,2,1624,NA,1,"wood siding",NA,NA,0
3899,1989,1350000,45.3615303,-122.6895523,"SINGLE_FAMILY","Country French",3,4,3405,158558,2,"cedar",1,1,1
3900,2007,552000,45.50999069,-122.3782806,"SINGLE_FAMILY","Traditional",3,3,3255,10018,2,"brick",1,1,0
3901,1948,680000,45.54257965,-122.589325,"SINGLE_FAMILY","Ranch",2,3,2062,4356,2,"wood siding",1,1,0
3902,1962,550000,45.49221802,-122.600235,"SINGLE_FAMILY","Ranch",1,4,1440,4791,1,"cedar",NA,NA,0
3903,1952,320000,45.53569031,-122.5500793,"SINGLE_FAMILY","Bungalow",1,2,720,5662,1,"cedar",NA,NA,0
3904,1937,300000,45.4768219,-122.6273956,"SINGLE_FAMILY","Colonial",2,4,2966,4791,NA,"NA",NA,1,0
3905,2000,427000,45.33333206,-122.6230774,"SINGLE_FAMILY","Traditional",2,3,1642,8276,1,"vinyl siding",1,1,0
3906,1944,240000,45.52142334,-122.5542603,"SINGLE_FAMILY",NA,1,2,800,9583,1,"wood siding",0,1,0
3907,1973,385000,45.47426987,-122.8792496,"SINGLE_FAMILY","Ranch",2,3,1102,7840,1,"wood siding",1,1,0
3908,1925,505000,45.56744385,-122.6177368,"SINGLE_FAMILY","Ranch",1,2,1587,17859,2,"wood siding",0,NA,0
3909,1937,403500,45.4585762,-122.6302567,"SINGLE_FAMILY","Bungalow",2,2,2227,4791,3,"t-111 siding",NA,0,1
3910,2005,290000,45.51091003,-122.8435516,"TOWNHOUSE","Townhouse",3,3,1311,871,2,"lap siding",1,1,0
3911,2000,466100,45.49158096,-122.8771973,"SINGLE_FAMILY",NA,2,3,1522,3920,NA,"wood frame",NA,NA,0
3912,1923,547500,45.56880188,-122.6715317,"SINGLE_FAMILY","Bungalow",1,2,1839,4791,2,"lap siding",0,1,0
3913,1996,385000,45.37031555,-122.8493195,"TOWNHOUSE",NA,2,3,1751,3920,NA,"wood frame",NA,1,0
3914,2020,535000,45.46874619,-122.8805313,"SINGLE_FAMILY",NA,3,4,2408,4791,2,"cement siding",1,1,0
3915,1977,465000,45.45107269,-122.7979965,"SINGLE_FAMILY","Ranch",2,3,1604,10454,1,"cedar",1,1,0
3916,1968,500000,45.460289,-122.5662384,"SINGLE_FAMILY",NA,3,3,2064,10018,2,"lap siding",1,1,1
3917,1965,500000,45.38660812,-122.7369766,"SINGLE_FAMILY","Ranch",2,3,1840,10018,2,"wood siding",1,1,1
3918,1978,450000,45.44738007,-122.6082153,"SINGLE_FAMILY","Ranch",3,3,1889,9583,1,"vinyl siding",1,1,0
3919,1918,1370000,45.5420723,-122.6131744,"SINGLE_FAMILY","Craftsman",4,4,3920,4791,4,"lap siding",1,1,1
3920,1909,497500,45.48900604,-122.5602417,"SINGLE_FAMILY","FourSquare",2,3,2372,8712,3,"cement siding",0,NA,0
3921,2017,849900,45.47171402,-122.6192932,"SINGLE_FAMILY","Contemporary",3,4,2605,3049,2,"cedar",1,1,1
3922,2010,310000,45.52410507,-122.8905487,"TOWNHOUSE","Craftsman",3,3,1556,NA,3,"cement siding",0,1,0
3923,1968,575000,45.46560287,-122.8200226,"SINGLE_FAMILY","Traditional",3,4,2639,10018,2,"cedar",1,1,0
3924,1950,599900,45.45704269,-122.4962006,"SINGLE_FAMILY","Traditional",4,5,3350,21780,2,"stucco",1,1,0
3925,2007,525000,45.45917511,-122.6533051,"TOWNHOUSE","Craftsman",4,3,1785,871,3,"brick",1,1,0
3926,1973,198500,45.49378204,-122.4897232,"CONDO","Ranch",2,3,1068,NA,1,"t-111 siding",NA,NA,0
3927,1987,485000,45.42655182,-122.7846527,"SINGLE_FAMILY",NA,3,3,1904,12632,2,"vinyl siding",1,1,1
3928,1977,450000,45.47850037,-122.844696,"SINGLE_FAMILY","Ranch",2,3,1530,8276,1,"cedar",1,1,0
3929,1996,525000,45.54637527,-122.9873047,"SINGLE_FAMILY","Traditional",3,3,2156,7840,2,"lap siding",1,1,0
3930,1960,310000,45.49403381,-122.5614014,"SINGLE_FAMILY","Ranch",1,3,912,6098,1,"metal siding",1,0,0
3931,2020,480900,45.44586563,-122.4861221,"SINGLE_FAMILY","Craftsman",3,3,2122,NA,2,"cement siding",1,1,1
3932,1953,559800,45.45107651,-122.608963,"SINGLE_FAMILY","Capecod",3,4,3675,9147,2,"lap siding",1,NA,0
3933,2020,642348,45.36930847,-122.5748444,"SINGLE_FAMILY",NA,3,3,2448,6534,2,"cement siding",1,1,1
3934,1997,685000,45.44602203,-122.8448639,"SINGLE_FAMILY","Custom Style",4,4,4081,10454,NA,"wood frame",NA,1,0
3935,1951,485000,45.48827744,-122.61409,"SINGLE_FAMILY","Ranch",1,2,910,4791,1,"cedar",1,1,0
3936,1968,472500,45.47992706,-122.8802032,"SINGLE_FAMILY","Ranch",2,3,2106,13068,1,"cedar",1,1,0
3937,1983,399000,45.44259644,-122.6123276,"SINGLE_FAMILY",NA,2,3,1580,11093,NA,"NA",NA,1,0
3938,1979,509411,45.53591537,-122.5660934,"SINGLE_FAMILY","Traditional",3,4,2340,6534,3,"wood siding",1,1,0
3939,1970,570000,45.36550903,-122.4581985,"SINGLE_FAMILY",NA,2,4,1608,87120,3,"lap siding",1,1,1
3940,1947,340000,45.54293442,-122.5463867,"SINGLE_FAMILY","Traditional",2,3,1897,9148,NA,"frame",1,0,0
3941,1973,540000,45.50676346,-122.6793976,"CONDO",NA,2,3,1876,NA,1,"other",1,1,1
3942,1998,537800,45.35464859,-122.8518524,"SINGLE_FAMILY","Craftsman",3,4,1938,6534,2,"cedar",1,1,0
3943,1992,350000,45.48276901,-122.8760452,"SINGLE_FAMILY","Ranch",2,3,1042,7405,1,"cement siding",1,1,0
3944,1927,697000,45.56175232,-122.6937943,"SINGLE_FAMILY","Tudor",2,3,2790,6969,3,"cedar",0,1,0
3945,2005,361000,45.46632767,-122.6036301,"SINGLE_FAMILY","Contemporary",3,3,1506,2613,2,"vinyl siding",1,1,0
3946,1925,679900,45.47545624,-122.6452255,"SINGLE_FAMILY","Capecod",3,3,2087,4791,2,"cement siding",0,1,0
3947,1962,529000,45.47645187,-122.3975754,"SINGLE_FAMILY",NA,1,3,1926,28749,1,"brick",0,1,0
3948,1965,350000,45.41289139,-122.5811234,"SINGLE_FAMILY",NA,2,3,1000,9348,NA,"NA",NA,1,0
3949,1996,235000,45.51900101,-122.7449341,"CONDO",NA,1,1,707,NA,1,"block",1,1,1
3950,1983,425000,45.36861038,-122.7633133,"SINGLE_FAMILY","Ranch",2,3,1372,6969,1,"cement siding",1,NA,0
3951,1995,525000,45.47863388,-122.7438507,"SINGLE_FAMILY",NA,3,3,1817,7695,NA,"wood frame",NA,1,0
3952,2002,730000,45.40779877,-122.8242111,"SINGLE_FAMILY",NA,3,5,3319,4791,2,"vinyl siding",1,1,1
3953,2016,538000,45.49420166,-122.9522018,"SINGLE_FAMILY","Traditional",3,4,2772,3920,2,"stone",1,1,0
3954,1998,580000,45.35535431,-122.8553772,"SINGLE_FAMILY","Craftsman",3,4,2469,6098,2,"brick",1,1,1
3955,2020,567165,45.44367981,-122.5044479,"SINGLE_FAMILY","Craftsman",3,5,2366,4791,2,"lap siding",1,1,1
3956,1927,480000,45.49619675,-122.5294266,"SINGLE_FAMILY","Traditional",3,7,3632,20037,3,"aluminum siding",1,1,1
3957,1978,600000,45.4570694,-122.8049622,"SINGLE_FAMILY",NA,3,4,2015,10018,NA,"wood frame",NA,1,0
3958,1969,1470000,45.33826065,-122.4056168,"SINGLE_FAMILY","Daylight Ranch",5,4,5398,507474,2,"cedar",1,1,1
3959,1926,562500,45.47560883,-122.6734772,"SINGLE_FAMILY","Bungalow",1,3,2044,4791,3,"wood siding",NA,1,0
3960,2005,390000,45.36808014,-122.5771866,"SINGLE_FAMILY",NA,2,3,1488,4791,1,"cement siding",1,NA,0
3961,1926,355000,45.56241226,-122.6016922,"SINGLE_FAMILY",NA,1,3,1285,9075,NA,"NA",NA,1,0
3962,1977,194500,45.50797272,-122.7566833,"CONDO",NA,1,1,591,NA,1,"wood siding",0,NA,1
3963,1943,592000,45.55416489,-122.5894165,"SINGLE_FAMILY","Capecod",2,3,1988,4791,3,"stone",0,1,0
3964,1915,339000,45.47667313,-122.5906219,"SINGLE_FAMILY","Bungalow",1,2,1112,3920,1,"wood siding",0,1,0
3965,1966,565000,45.47190094,-122.7800903,"SINGLE_FAMILY",NA,3,4,2196,10454,2,"cement siding",1,1,1
3966,1950,96800,45.50277328,-122.5055237,"SINGLE_FAMILY",NA,2,3,1650,12975,NA,"NA",NA,0,0
3967,1979,400000,45.50018311,-122.925499,"SINGLE_FAMILY","Ranch",2,3,1144,9147,1,"t-111 siding",1,NA,0
3968,1927,525000,45.53811264,-122.6043167,"SINGLE_FAMILY","Bungalow",2,3,1953,4791,3,"vinyl siding",NA,NA,0
3969,2017,362500,45.45953751,-122.5904465,"SINGLE_FAMILY","Ranch",2,3,1184,3920,1,"lap siding",1,1,0
3970,1986,440000,45.41945267,-122.6191711,"SINGLE_FAMILY",NA,3,3,1885,7405,3,"cedar",1,1,0
3971,1987,485000,45.44515228,-122.7200623,"SINGLE_FAMILY","Contemporary",2,2,960,NA,1,"wood siding",1,NA,1
3972,1968,500000,45.44286346,-122.5840683,"SINGLE_FAMILY","Contemporary",3,4,3400,10454,2,"t-111 siding",1,1,1
3973,1968,540000,45.34993744,-122.4182434,"SINGLE_FAMILY","Ranch",3,5,4842,61855,2,"wood siding",NA,1,1
3974,1958,400000,45.51972198,-122.491478,"SINGLE_FAMILY","Ranch",2,4,1222,7405,1,"vinyl siding",1,1,0
3975,1920,473000,45.30443954,-122.4416122,"SINGLE_FAMILY","Farmhouse",1,2,843,84942,1,"cedar",0,0,1
3976,1973,405000,45.51845169,-122.9465637,"SINGLE_FAMILY","Ranch",2,3,1360,8712,1,"t-111 siding",1,1,0
3977,1944,300000,45.49827194,-122.5867462,"SINGLE_FAMILY",NA,1,2,1020,6600,NA,"NA",NA,1,0
3978,1977,1650000,45.33109283,-122.7001648,"SINGLE_FAMILY","NW Contemporary",4,5,6297,281397,3,"wood siding",1,1,1
3979,1937,353000,45.57746506,-122.6701431,"SINGLE_FAMILY","English",2,3,2616,4791,3,"brick",0,1,0
3980,1973,480000,45.34740448,-122.6623154,"SINGLE_FAMILY","Ranch",2,3,1064,10018,1,"cedar",1,1,0
3981,1982,700000,45.48544312,-122.4383163,"SINGLE_FAMILY","Contemporary",3,4,2526,83635,3,"wood siding",0,1,1
3982,2017,803000,45.35942841,-122.6494522,"SINGLE_FAMILY","Traditional",4,5,3933,6969,3,"lap siding",1,1,1
3983,1997,535000,45.34947586,-122.8476563,"SINGLE_FAMILY","Traditional",3,4,2358,5662,2,"brick",1,1,0
3984,1926,371000,45.57323837,-122.6816254,"SINGLE_FAMILY","Bungalow",1,2,826,3484,2,"other",NA,0,0
3985,2003,315000,45.4275856,-122.8304443,"TOWNHOUSE","Row House",3,2,1218,1742,3,"vinyl siding",1,1,1
3986,2014,785000,45.53879166,-122.7879257,"SINGLE_FAMILY","Traditional",3,4,2854,6098,2,"cement siding",1,1,0
3987,2006,239950,45.492836,-122.4010544,"TOWNHOUSE","Townhouse",2,3,1200,2178,2,"aluminum siding",1,1,0
3988,1930,240000,45.40933609,-122.6148529,"SINGLE_FAMILY",NA,1,1,720,18295,1,"wood siding",NA,NA,0
3989,2019,739900,45.48036957,-122.716774,"SINGLE_FAMILY","Custom Style",4,3,2729,5662,3,"wood composite",1,1,1
3990,1991,560000,45.40803146,-122.7637634,"SINGLE_FAMILY","Traditional",3,4,1978,5227,2,"lap siding",1,1,0
3991,2007,525000,45.4060173,-122.7608414,"SINGLE_FAMILY","Traditional",3,4,2382,3484,2,"cement siding",1,1,1
3992,2007,615000,45.45901871,-122.8695908,"SINGLE_FAMILY","Traditional",3,4,3373,4791,2,"lap siding",0,1,1
3993,2017,615000,45.4845047,-122.570015,"SINGLE_FAMILY","Craftsman",4,4,2630,3484,3,"cement siding",1,1,1
3994,1973,442900,45.47991943,-122.8888092,"SINGLE_FAMILY",NA,2,4,1860,8712,2,"wood siding",1,1,1
3995,2020,599900,45.4571991,-122.857338,"SINGLE_FAMILY",NA,3,3,2214,4356,2,"lap siding",1,1,0
3996,1942,358000,45.34537888,-122.6053314,"SINGLE_FAMILY","Ranch",2,3,2073,11325,2,"wood siding",1,1,1
3997,1960,495000,45.40480423,-122.666626,"SINGLE_FAMILY",NA,1.5,3,1219,7998,NA,"NA",NA,1,0
3998,1997,345000,45.50141144,-122.5331497,"SINGLE_FAMILY",NA,2,4,1258,4320,NA,"NA",NA,1,0
3999,2020,359785,45.4312439,-122.4883804,"SINGLE_FAMILY",NA,3,3,1551,NA,2,"cement siding",1,NA,0
4000,1982,370000,45.44494629,-122.7247925,"SINGLE_FAMILY",NA,2,3,1008,5000,NA,"NA",NA,1,0
4001,2006,680000,45.54555511,-122.7920227,"SINGLE_FAMILY","Traditional",4,6,3049,4791,3,"cement siding",1,1,0
4002,2021,559900,45.44172287,-122.5086899,"SINGLE_FAMILY","Farmhouse",3,4,2306,3484,2,"cement siding",1,1,1
4003,1996,449900,45.41706848,-122.5971375,"SINGLE_FAMILY","Ranch",2,3,1833,8712,1,"cement siding",1,1,0
4004,2018,500000,45.5351181,-122.5672607,"SINGLE_FAMILY","Contemporary",2,3,1549,7405,1,"cement siding",1,1,1
4005,2002,733950,45.36518097,-122.6392212,"SINGLE_FAMILY","Traditional",3,4,3972,6969,2,"brick",1,1,0
4006,2016,630000,45.49522781,-122.9259796,"SINGLE_FAMILY",NA,3,5,2887,4356,2,"stone",1,1,1
4007,1990,406760,45.43651962,-122.8316116,"SINGLE_FAMILY",NA,2,3,1439,5663,NA,"wood frame",NA,1,0
4008,2006,260000,45.49289322,-122.5645905,"TOWNHOUSE","Townhouse",3,2,1029,2178,2,"vinyl siding",1,NA,0
4009,1954,324000,45.4946022,-122.4760208,"SINGLE_FAMILY","Traditional",2,2,1596,10454,1,"wood siding",NA,NA,0
4010,1909,600000,45.5010643,-122.7128754,"SINGLE_FAMILY","Custom Style",3,5,3538,7840,3,"wood siding",0,NA,1
4011,2004,649000,45.37441254,-122.853035,"SINGLE_FAMILY",NA,3,5,3151,6098,2,"cement siding",1,NA,0
4012,1995,495000,45.57411957,-122.6941376,"SINGLE_FAMILY",NA,3,3,1482,6098,2,"wood composite",1,1,0
4013,1973,449900,45.50117493,-122.9588852,"SINGLE_FAMILY",NA,2,4,2000,8276,2,"wood siding",1,1,1
4014,1922,316000,45.48133087,-122.5568466,"SINGLE_FAMILY","Cottage",1,3,1808,4791,2,"shake siding",0,NA,0
4015,1997,860000,45.34063339,-122.6480179,"SINGLE_FAMILY","Craftsman",4,4,3022,10454,2,"brick",1,1,1
4016,1966,340000,45.39997101,-122.8032455,"SINGLE_FAMILY","Ranch",1,2,1178,3920,1,"cedar",1,1,1
4017,2015,553000,45.5175972,-122.8837204,"SINGLE_FAMILY","Craftsman",3,4,2346,3484,2,"cement siding",1,1,1
4018,2017,699900,45.50603867,-122.6207352,"SINGLE_FAMILY","Craftsman",4,4,2271,2178,5,"cedar",1,1,0
4019,1944,600000,45.39955521,-122.7203522,"SINGLE_FAMILY",NA,2,4,2752,12542,NA,"NA",NA,1,0
4020,1995,680000,45.42999268,-122.8192825,"SINGLE_FAMILY","Traditional",3,4,2750,8276,2,"lap siding",1,1,0
4021,1997,523000,45.51264191,-122.9271698,"SINGLE_FAMILY","Traditional",3,3,1690,7405,2,"other",1,1,1
4022,2006,715000,45.43121338,-122.5037384,"SINGLE_FAMILY","Traditional",3,5,2721,7840,3,"brick",1,1,1
4023,1969,120000,45.43280792,-122.7081985,"SINGLE_FAMILY",NA,2.5,5,2334,10726,NA,"NA",NA,1,0
4024,1922,526500,45.51075745,-122.649971,"SINGLE_FAMILY","Bungalow",1,2,2130,3484,2,"asbestos",1,1,0
4025,2018,399000,45.49511719,-122.9285812,"SINGLE_FAMILY","Craftsman",3,3,1476,2178,2,"cement siding",1,1,0
4026,2020,589930,45.32172775,-122.6187515,"SINGLE_FAMILY",NA,2,4,2187,NA,2,"cement siding",1,1,0
4027,1993,484200,45.47981262,-122.4705276,"SINGLE_FAMILY","Ranch",2,3,2429,9583,1,"stucco",1,1,0
4028,2015,535000,45.46372986,-122.8860092,"SINGLE_FAMILY","Traditional",3,4,2409,4791,2,"cement siding",1,1,0
4029,1951,375000,45.58627319,-122.7148056,"SINGLE_FAMILY","Ranch",1,2,681,3484,1,"cedar",1,NA,0
4030,2001,425000,45.51023865,-122.8594513,"SINGLE_FAMILY",NA,3,4,1929,3049,2,"wood siding",1,1,0
4031,1923,610000,45.54998016,-122.6445313,"SINGLE_FAMILY",NA,1,3,1906,4791,NA,"NA",NA,1,0
4032,1919,585000,45.49957275,-122.6236801,"SINGLE_FAMILY","Bungalow",2,3,1948,4356,2,"lap siding",0,NA,0
4033,1959,667500,45.42519379,-122.8050003,"SINGLE_FAMILY","Ranch",3,5,2838,28314,2,"cedar",1,1,1
4034,2001,61000,45.445858,-122.7668915,"TOWNHOUSE",NA,3,2,1335,2614,NA,"wood frame",NA,1,0
4035,1925,347150,45.41300583,-122.622818,"SINGLE_FAMILY","Bungalow",1,2,810,9147,1,"wood siding",NA,1,0
4036,1927,849100,45.5727005,-122.7012711,"SINGLE_FAMILY","Mediterranean/Mission/Spanish",2,3,2121,7405,2,"stucco",0,1,1
4037,1998,210000,45.49122238,-122.4804535,"CONDO",NA,2,3,1199,NA,1,"vinyl siding",0,1,1
4038,1939,550000,45.49659729,-122.6495514,"SINGLE_FAMILY","Traditional",3,3,1917,4791,2,"cedar",0,1,1
4039,1963,379500,45.43301392,-122.5974274,"SINGLE_FAMILY","Daylight Ranch",3,5,2408,6969,2,"lap siding",1,1,0
4040,1951,490000,45.52086258,-122.5747604,"SINGLE_FAMILY",NA,1,2,1737,5662,NA,"NA",NA,1,0
4041,1924,1195000,45.53620911,-122.6359406,"SINGLE_FAMILY","Craftsman",3,4,3268,4791,3,"cement siding",0,1,0
4042,2020,564400,45.49174881,-122.9092255,"SINGLE_FAMILY","Traditional",4,4,2806,NA,2,"cement siding",1,1,0
4043,1997,640000,45.54725647,-122.8253021,"SINGLE_FAMILY","Traditional",4,4,3405,6098,3,"brick",1,1,0
4044,1993,525000,45.52178955,-122.3920364,"SINGLE_FAMILY","Colonial",4,5,3554,8276,3,"lap siding",1,1,1
4045,1992,560000,45.48675919,-122.8434601,"SINGLE_FAMILY","Capecod",3,4,1930,5662,2,"t-111 siding",1,1,0
4046,1995,360000,45.52957535,-122.4078522,"SINGLE_FAMILY","Ranch",2,3,1484,6969,1,"vinyl siding",1,1,1
4047,1963,210000,45.59394073,-122.7581406,"CONDO",NA,1,2,752,NA,1,"t-111 siding",0,0,1
4048,1987,460000,45.43763351,-122.6292725,"SINGLE_FAMILY",NA,2,3,1719,9147,1,"vinyl siding",1,NA,0
4049,2014,624000,45.42853546,-122.8480225,"SINGLE_FAMILY",NA,3,3,2394,NA,2,"stone",1,1,1
4050,1926,510000,45.57654953,-122.6876068,"SINGLE_FAMILY","Cottage",2,2,1568,4356,2,"cedar",1,1,1
4051,1958,516000,45.46234131,-122.6917648,"SINGLE_FAMILY","Daylight Ranch",2,3,1904,7405,2,"stone",1,1,0
4052,1924,710000,45.5479393,-122.6418076,"SINGLE_FAMILY","Capecod",3,3,2457,4791,3,"wood siding",0,1,0
4053,1947,552636,45.41271973,-122.6424332,"SINGLE_FAMILY","Other",3,3,3748,25264,1,"other",NA,NA,0
4054,1975,465000,45.45911789,-122.7986145,"SINGLE_FAMILY","Ranch",2,3,1479,8276,1,"wood siding",1,1,0
4055,2018,770000,45.53351212,-122.6832199,"CONDO","Contemporary",2,1,1048,NA,NA,"NA",NA,NA,0
4056,2006,590000,45.32264328,-122.6265411,"SINGLE_FAMILY","Traditional",3,5,2430,9147,2,"cement siding",1,1,0
4057,1982,462250,45.47996902,-122.4466553,"SINGLE_FAMILY",NA,3,5,2876,8712,3,"lap siding",1,1,0
4058,2001,525000,45.40814972,-122.8250504,"SINGLE_FAMILY",NA,3,3,2282,4792,NA,"wood frame",NA,1,0
4059,2020,523000,45.49190521,-122.9330444,"SINGLE_FAMILY",NA,2,3,1805,5597,NA,"NA",NA,1,1
4060,1983,1435000,45.54375076,-122.8191071,"SINGLE_FAMILY","NW Contemporary",4,4,5720,33541,3,"cedar",1,1,1
4061,1956,450000,45.50516891,-122.4727707,"SINGLE_FAMILY",NA,2,5,1600,9730,NA,"NA",NA,1,0
4062,1961,530000,45.37932587,-122.6345596,"SINGLE_FAMILY","Traditional",2,4,1619,7405,2,"cedar",1,1,1
4063,2000,220000,45.55302048,-122.8342133,"CONDO","Contemporary",1,1,667,NA,1,"vinyl siding",0,1,0
4064,1978,545000,45.44879913,-122.5621338,"SINGLE_FAMILY",NA,3,4,2956,10890,2,"t-111 siding",1,1,1
4065,1996,310000,45.50350189,-122.680069,"CONDO","Victorian",1,2,940,NA,1,"cement siding",1,1,1
4066,2020,1070000,45.48962402,-122.9183197,"SINGLE_FAMILY","Craftsman",3,4,2914,10454,1,"stone",1,1,1
